order_id,order_date,order_value,category,payment_method,customer_age_days,past_orders,past_return_rate,address_mismatch,delivery_days,orders_last_24h,discount_pct,returned
R01534,2025-02-04,1308,Electronics,Prepaid,895,7,0.58,0,6,1,5,0
R03394,2025-02-04,461,Clothing,COD,686,3,0.083,0,2,1,30,0
R05681,2025-02-04,625,Clothing,Prepaid,219,6,0.132,0,5,1,30,0
R04796,2025-02-04,828,Home,Prepaid,857,6,0.113,0,10,1,10,0
R02554,2025-02-04,739,Clothing,COD,528,12,0.284,1,9,1,20,0
R03295,2025-02-04,459,Clothing,Prepaid,692,6,0.162,0,12,1,10,0
R05969,2025-02-04,2208,Books,Prepaid,804,7,0.201,0,6,4,10,0
R02392,2025-02-04,1882,Electronics,Prepaid,69,4,0.625,0,10,1,5,1
R00253,2025-02-04,1214,Clothing,Prepaid,348,4,0.562,0,12,2,5,1
R03194,2025-02-04,573,Electronics,COD,764,8,0.215,0,6,2,0,0
R03256,2025-02-04,1496,Books,Prepaid,509,6,0.451,0,3,2,30,0
R01651,2025-02-04,477,Beauty,Prepaid,861,10,0.084,0,4,2,0,0
R04103,2025-02-04,673,Home,COD,665,3,0.006,0,10,1,10,0
R04448,2025-02-04,2550,Electronics,COD,107,5,0.147,0,8,1,5,0
R03776,2025-02-04,1053,Electronics,COD,544,6,0.159,1,2,1,50,0
R04564,2025-02-04,326,Electronics,COD,444,2,0.146,0,9,1,0,0
R04871,2025-02-04,1717,Clothing,COD,378,7,0.203,1,6,1,5,0
R00523,2025-02-04,475,Clothing,COD,832,10,0.441,0,8,1,0,1
R02220,2025-02-04,3338,Clothing,Prepaid,624,11,0.26,0,4,1,30,0
R02810,2025-02-04,1118,Beauty,Prepaid,603,8,0.076,0,11,1,5,0
R00888,2025-02-04,3557,Beauty,Prepaid,416,3,0.011,0,2,1,50,0
R01113,2025-02-04,649,Beauty,COD,444,4,0.044,0,2,3,30,1
R02738,2025-02-04,2162,Home,Prepaid,235,5,0.213,0,2,1,30,0
R05905,2025-02-04,1336,Books,COD,138,7,0.146,1,8,2,10,0
R04985,2025-02-04,2146,Beauty,Prepaid,21,5,0.021,0,12,1,0,0
R02944,2025-02-04,1817,Beauty,COD,11,3,0.028,0,1,3,70,0
R02466,2025-02-05,3545,Beauty,Prepaid,615,4,0.205,0,5,1,0,0
R04827,2025-02-05,562,Beauty,COD,960,5,0.319,0,10,1,0,0
R04492,2025-02-05,150,Books,Prepaid,754,11,0.185,0,1,1,5,0
R03024,2025-02-05,3278,Beauty,COD,520,4,0.552,0,4,3,10,0
R05234,2025-02-05,490,Home,COD,268,7,0.178,0,3,1,10,0
R03258,2025-02-05,1294,Clothing,COD,373,10,0.26,1,12,2,10,0
R05781,2025-02-05,424,Home,Prepaid,52,3,0.213,0,1,1,0,0
R05168,2025-02-05,1983,Books,Prepaid,330,3,0.2,0,6,1,0,0
R03909,2025-02-05,423,Books,COD,283,7,0.2,0,4,1,50,0
R04844,2025-02-05,1829,Home,Prepaid,69,6,0.288,1,6,4,5,0
R03182,2025-02-05,772,Electronics,Prepaid,0,10,0.289,0,9,1,20,0
R04581,2025-02-05,714,Clothing,COD,267,5,0.237,1,8,1,0,0
R03040,2025-02-05,1189,Electronics,Prepaid,526,3,0.019,1,12,1,0,0
R05911,2025-02-05,613,Electronics,COD,332,10,0.095,0,10,1,10,0
R02890,2025-02-05,1060,Clothing,COD,496,4,0.073,0,2,1,30,0
R02745,2025-02-05,944,Home,COD,998,7,0.051,0,6,1,50,1
R02094,2025-02-05,150,Electronics,COD,74,5,0.205,0,8,1,10,0
R00993,2025-02-05,423,Clothing,COD,872,5,0.081,0,7,4,0,0
R01770,2025-02-05,527,Home,Prepaid,360,8,0.527,0,9,1,20,0
R03837,2025-02-05,1338,Clothing,Prepaid,485,5,0.421,0,12,1,5,0
R05465,2025-02-05,602,Home,Prepaid,190,4,0.372,0,9,3,0,1
R00052,2025-02-05,413,Clothing,Prepaid,165,8,0.226,0,10,2,5,0
R05001,2025-02-05,3081,Electronics,Prepaid,603,6,0.014,0,5,1,10,0
R01115,2025-02-05,3718,Beauty,COD,845,7,0.037,1,1,2,5,0
R05280,2025-02-05,494,Clothing,COD,516,5,0.02,0,4,2,30,0
R04656,2025-02-05,1656,Beauty,COD,138,8,0.144,1,8,1,30,1
R00838,2025-02-05,286,Clothing,Prepaid,613,10,0.141,0,6,1,30,0
R03153,2025-02-05,2217,Electronics,Prepaid,91,5,0.258,1,2,3,0,0
R00543,2025-02-05,2846,Beauty,COD,99,10,0.088,0,1,1,30,0
R02813,2025-02-05,734,Home,Prepaid,693,6,0.03,0,6,1,20,0
R05763,2025-02-05,3842,Clothing,Prepaid,641,8,0.265,0,8,2,10,0
R04791,2025-02-05,306,Home,COD,697,5,0.301,1,6,3,20,1
R05953,2025-02-05,375,Clothing,Prepaid,966,4,0.367,0,8,2,0,0
R01787,2025-02-05,566,Clothing,Prepaid,871,6,0.101,0,6,1,30,0
R02851,2025-02-05,3368,Books,COD,662,5,0.052,0,8,1,0,0
R02861,2025-02-05,7559,Home,Prepaid,462,5,0.103,0,1,1,0,0
R03693,2025-02-05,490,Beauty,Prepaid,674,1,0.197,0,12,2,0,0
R00398,2025-02-05,1925,Clothing,Prepaid,493,10,0.078,0,9,3,20,0
R03504,2025-02-06,464,Beauty,Prepaid,115,3,0.375,1,9,2,5,0
R03288,2025-02-06,575,Books,Prepaid,518,6,0.119,0,1,1,10,0
R00339,2025-02-06,587,Clothing,Prepaid,245,9,0.225,0,7,1,0,0
R02773,2025-02-06,3509,Clothing,COD,766,3,0.382,0,6,1,0,0
R00872,2025-02-06,841,Clothing,Prepaid,996,3,0.079,0,6,1,0,0
R05177,2025-02-06,665,Home,Prepaid,827,6,0.191,0,6,2,30,0
R05717,2025-02-06,1150,Clothing,Prepaid,915,2,0.104,0,4,1,0,0
R03894,2025-02-06,178,Clothing,COD,394,10,0.473,0,6,2,10,1
R05796,2025-02-06,845,Home,Prepaid,978,8,0.245,0,3,1,0,0
R04164,2025-02-06,2008,Beauty,COD,919,4,0.067,0,4,1,0,0
R02815,2025-02-06,316,Electronics,Prepaid,145,6,0.184,0,12,2,10,0
R00224,2025-02-06,1124,Home,Prepaid,178,7,0.217,0,8,1,50,0
R04570,2025-02-06,1766,Books,Prepaid,71,4,0.08,0,11,1,20,0
R04578,2025-02-06,1144,Clothing,Prepaid,130,3,0.115,0,10,2,0,0
R02900,2025-02-06,1169,Clothing,Prepaid,17,2,0.166,0,4,1,10,0
R02511,2025-02-06,6357,Clothing,COD,604,8,0.236,1,3,1,50,1
R00009,2025-02-06,777,Clothing,Prepaid,43,5,0.205,0,8,1,5,0
R03965,2025-02-06,1963,Clothing,Prepaid,833,9,0.143,0,4,1,0,0
R04811,2025-02-06,4297,Clothing,COD,635,8,0.262,0,1,2,30,0
R03736,2025-02-06,663,Books,Prepaid,160,5,0.283,0,3,1,30,0
R01364,2025-02-06,830,Books,Prepaid,719,7,0.144,0,7,2,70,0
R02643,2025-02-06,516,Beauty,COD,798,12,0.102,0,4,2,10,1
R04159,2025-02-06,1434,Clothing,Prepaid,754,3,0.179,1,4,1,10,0
R02116,2025-02-06,2585,Books,Prepaid,121,7,0.021,0,12,2,10,0
R00653,2025-02-06,804,Clothing,COD,576,8,0.161,0,8,2,0,0
R01085,2025-02-06,843,Electronics,Prepaid,486,8,0.185,0,8,1,0,0
R01704,2025-02-06,1004,Electronics,Prepaid,517,9,0.214,0,10,1,5,0
R02349,2025-02-06,4804,Home,COD,750,4,0.035,0,4,2,10,0
R03832,2025-02-06,510,Home,Prepaid,857,6,0.381,1,10,1,5,1
R00664,2025-02-06,1606,Home,Prepaid,999,2,0.669,0,9,2,10,0
R01740,2025-02-06,569,Home,COD,68,5,0.43,1,9,1,20,0
R05623,2025-02-06,819,Clothing,Prepaid,578,7,0.344,0,6,1,0,1
R00102,2025-02-06,1424,Clothing,Prepaid,807,8,0.088,0,8,2,20,0
R04262,2025-02-06,11410,Beauty,COD,744,4,0.159,1,12,1,10,1
R04886,2025-02-06,255,Electronics,Prepaid,402,6,0.055,0,2,1,0,0
R05943,2025-02-06,3413,Clothing,Prepaid,827,6,0.034,0,10,1,20,0
R00426,2025-02-06,2052,Electronics,Prepaid,74,4,0.404,0,1,1,0,0
R01796,2025-02-06,601,Clothing,Prepaid,849,10,0.091,0,7,1,5,0
R05667,2025-02-06,257,Electronics,COD,706,11,0.212,0,8,1,30,0
R01872,2025-02-07,1049,Clothing,COD,832,9,0.13,1,10,1,0,1
R02870,2025-02-07,469,Clothing,COD,870,8,0.034,0,4,3,10,0
R01940,2025-02-07,601,Clothing,Prepaid,450,8,0.202,1,11,2,0,0
R04654,2025-02-07,172,Clothing,COD,925,7,0.033,0,8,3,50,0
R00735,2025-02-07,752,Clothing,COD,607,3,0.355,0,7,2,0,1
R02360,2025-02-07,900,Beauty,COD,866,6,0.547,0,1,3,0,0
R05690,2025-02-07,699,Beauty,Prepaid,656,7,0.416,0,7,1,10,0
R05625,2025-02-07,1581,Electronics,Prepaid,832,3,0.247,0,11,1,10,0
R05864,2025-02-07,669,Home,COD,483,5,0.284,0,11,1,0,0
R05175,2025-02-07,3497,Clothing,COD,948,2,0.272,0,7,1,10,0
R03242,2025-02-07,3623,Clothing,COD,978,8,0.212,0,8,1,0,0
R05276,2025-02-07,947,Electronics,Prepaid,596,4,0.021,0,9,2,30,0
R01474,2025-02-07,1967,Clothing,Prepaid,826,8,0.023,0,2,4,0,0
R01072,2025-02-07,639,Home,Prepaid,486,4,0.232,1,9,3,0,0
R05313,2025-02-07,822,Clothing,Prepaid,839,7,0.117,0,6,2,20,0
R04059,2025-02-07,411,Home,COD,188,4,0.12,0,8,2,0,0
R03433,2025-02-07,1233,Clothing,COD,296,4,0.207,1,1,2,10,1
R03583,2025-02-07,1104,Beauty,Prepaid,900,3,0.197,0,5,1,5,0
R05494,2025-02-07,1797,Beauty,Prepaid,430,5,0.33,0,6,2,5,1
R05979,2025-02-07,3152,Home,Prepaid,151,8,0.242,0,8,1,5,0
R02496,2025-02-07,739,Clothing,COD,739,6,0.254,0,6,3,0,1
R03079,2025-02-07,687,Clothing,COD,464,7,0.002,0,12,3,70,0
R03241,2025-02-07,1433,Home,Prepaid,231,10,0.124,0,3,3,20,0
R02765,2025-02-07,870,Electronics,Prepaid,617,7,0.182,0,6,2,10,0
R02474,2025-02-07,729,Clothing,COD,720,4,0.386,0,9,1,30,1
R04119,2025-02-07,2826,Clothing,Prepaid,406,5,0.056,1,9,1,0,1
R04755,2025-02-08,3619,Electronics,COD,586,2,0.151,0,7,2,20,0
R02523,2025-02-08,2865,Electronics,Prepaid,21,6,0.207,0,12,1,5,0
R03179,2025-02-08,1121,Electronics,COD,75,4,0.094,0,7,2,5,0
R02602,2025-02-08,1306,Clothing,COD,854,3,0.109,0,9,2,5,0
R03526,2025-02-08,1318,Books,COD,382,5,0.386,0,7,2,0,0
R03297,2025-02-08,590,Beauty,Prepaid,115,5,0.462,1,1,1,5,0
R04605,2025-02-08,1481,Beauty,COD,955,3,0.344,1,3,3,0,0
R00142,2025-02-08,293,Clothing,Prepaid,792,8,0.305,0,11,2,0,0
R01710,2025-02-08,1349,Electronics,Prepaid,339,7,0.292,0,12,2,20,0
R02444,2025-02-08,2262,Home,COD,597,6,0.275,0,8,2,50,0
R05725,2025-02-08,1672,Electronics,COD,971,5,0.29,1,3,1,10,1
R05040,2025-02-08,4586,Beauty,COD,660,11,0.104,0,8,1,20,0
R03960,2025-02-08,498,Books,Prepaid,321,3,0.419,0,11,1,0,0
R02462,2025-02-08,1271,Clothing,COD,844,3,0.155,0,4,2,0,1
R02734,2025-02-08,1111,Beauty,COD,793,5,0.047,0,1,3,5,0
R04673,2025-02-08,3267,Books,COD,807,10,0.275,0,2,2,5,0
R02470,2025-02-08,3762,Clothing,Prepaid,256,9,0.328,0,10,2,30,0
R05996,2025-02-08,765,Books,Prepaid,409,3,0.133,0,12,1,0,0
R03328,2025-02-08,630,Home,COD,883,5,0.217,0,6,2,50,1
R03232,2025-02-08,1185,Electronics,Prepaid,817,10,0.219,0,2,2,10,0
R02665,2025-02-08,617,Clothing,Prepaid,639,4,0.075,0,1,1,5,0
R04996,2025-02-08,2263,Clothing,COD,499,10,0.288,0,6,1,0,0
R01988,2025-02-08,345,Clothing,Prepaid,537,13,0.035,0,4,2,5,0
R04188,2025-02-08,6456,Clothing,COD,941,3,0.568,1,5,2,20,0
R01745,2025-02-08,1467,Clothing,Prepaid,428,5,0.231,0,5,2,5,0
R01989,2025-02-08,1060,Books,COD,873,4,0.052,0,8,2,0,0
R05487,2025-02-08,1588,Books,COD,3,5,0.02,0,6,1,10,0
R02277,2025-02-08,3422,Home,COD,933,5,0.486,0,2,1,10,0
R04587,2025-02-08,1196,Clothing,Prepaid,952,8,0.162,0,2,2,5,0
R04027,2025-02-08,1318,Home,COD,525,6,0.136,0,10,1,30,0
R02839,2025-02-09,4097,Electronics,Prepaid,225,3,0.302,1,7,1,30,0
R01355,2025-02-09,2833,Beauty,Prepaid,951,7,0.213,1,10,1,50,0
R03683,2025-02-09,936,Home,COD,727,6,0.195,0,10,3,50,0
R03670,2025-02-09,718,Beauty,Prepaid,675,4,0.41,0,10,1,0,0
R05752,2025-02-09,5248,Electronics,COD,509,7,0.178,1,2,1,20,0
R03444,2025-02-09,1596,Beauty,COD,678,7,0.06,0,5,1,50,0
R03952,2025-02-09,2355,Books,COD,98,6,0.23,0,9,3,30,1
R01395,2025-02-09,5523,Electronics,Prepaid,782,9,0.337,0,11,1,70,1
R03586,2025-02-09,1326,Clothing,COD,44,3,0.23,0,1,2,5,0
R05656,2025-02-09,602,Clothing,COD,853,6,0.019,0,8,2,5,0
R05545,2025-02-09,1246,Electronics,COD,518,8,0.122,0,11,1,50,0
R05957,2025-02-09,724,Home,COD,39,3,0.164,0,12,1,0,0
R03476,2025-02-09,559,Clothing,Prepaid,77,6,0.174,0,1,2,70,0
R04556,2025-02-09,2030,Books,COD,952,6,0.503,0,6,1,50,0
R02553,2025-02-09,210,Electronics,Prepaid,55,7,0.029,0,4,1,10,0
R03018,2025-02-09,1157,Beauty,Prepaid,750,7,0.107,1,8,1,20,0
R02874,2025-02-09,808,Clothing,COD,819,3,0.019,0,8,3,50,0
R02358,2025-02-09,1538,Electronics,Prepaid,998,5,0.064,0,10,4,5,0
R00964,2025-02-09,2138,Clothing,Prepaid,530,4,0.2,1,12,2,5,0
R05567,2025-02-09,721,Beauty,Prepaid,334,1,0.322,0,9,2,30,1
R02194,2025-02-09,2305,Home,Prepaid,222,8,0.133,0,11,2,20,0
R01582,2025-02-09,393,Beauty,COD,150,2,0.091,0,8,1,20,0
R02394,2025-02-09,698,Electronics,COD,837,9,0.101,0,3,2,5,0
R05549,2025-02-09,409,Beauty,COD,617,9,0.057,0,8,1,20,0
R05570,2025-02-09,220,Beauty,Prepaid,528,5,0.196,0,4,1,0,0
R00903,2025-02-09,269,Home,Prepaid,517,7,0.175,0,10,1,10,0
R03622,2025-02-10,1294,Clothing,Prepaid,199,3,0.192,0,7,1,20,0
R05662,2025-02-10,393,Clothing,Prepaid,137,4,0.065,0,8,2,30,0
R02703,2025-02-10,203,Clothing,COD,904,4,0.294,0,1,1,5,0
R03029,2025-02-10,3358,Books,COD,413,2,0.555,0,6,1,0,1
R03413,2025-02-10,1068,Electronics,Prepaid,949,2,0.317,0,8,1,20,0
R04967,2025-02-10,1931,Electronics,COD,164,10,0.246,1,3,2,30,1
R03869,2025-02-10,1053,Home,COD,505,8,0.179,0,12,2,0,0
R03882,2025-02-10,1345,Home,Prepaid,723,6,0.191,0,6,2,10,0
R04930,2025-02-10,1766,Home,Prepaid,222,2,0.172,0,7,2,10,0
R02914,2025-02-10,3794,Clothing,COD,627,8,0.184,0,12,2,20,1
R04261,2025-02-10,420,Beauty,COD,125,11,0.338,0,9,2,5,0
R03152,2025-02-10,1455,Home,Prepaid,171,11,0.178,1,7,2,20,0
R05739,2025-02-10,1554,Beauty,COD,941,9,0.25,0,3,1,10,0
R05884,2025-02-10,1451,Clothing,COD,189,5,0.08,0,8,2,0,0
R03314,2025-02-10,5361,Clothing,Prepaid,919,6,0.008,0,2,1,0,0
R05502,2025-02-10,1661,Beauty,Prepaid,900,3,0.147,1,11,2,20,0
R01839,2025-02-10,2247,Clothing,COD,454,11,0.067,0,12,1,0,0
R00976,2025-02-10,636,Clothing,COD,299,6,0.16,0,10,1,20,0
R02747,2025-02-10,560,Clothing,COD,670,4,0.144,0,1,1,30,0
R05320,2025-02-10,225,Electronics,Prepaid,798,2,0.118,0,9,1,50,0
R02241,2025-02-10,1717,Clothing,Prepaid,174,6,0.139,0,12,4,0,0
R05432,2025-02-10,1585,Clothing,Prepaid,856,8,0.061,0,11,3,10,0
R00363,2025-02-10,2366,Home,Prepaid,806,3,0.153,0,10,1,5,0
R04209,2025-02-10,695,Clothing,Prepaid,979,8,0.019,0,12,1,30,0
R03181,2025-02-10,1705,Clothing,COD,180,5,0.023,0,12,2,0,0
R01257,2025-02-10,444,Clothing,Prepaid,948,7,0.055,0,2,1,30,0
R03714,2025-02-10,556,Home,Prepaid,118,6,0.211,0,6,3,10,0
R04803,2025-02-10,704,Electronics,COD,293,3,0.505,0,9,1,0,0
R03850,2025-02-10,2281,Books,Prepaid,941,6,0.051,0,8,1,50,0
R05772,2025-02-10,566,Books,Prepaid,754,4,0.245,0,5,2,0,0
R03197,2025-02-10,730,Beauty,COD,640,6,0.133,1,1,3,0,1
R03471,2025-02-10,2799,Electronics,Prepaid,963,10,0.223,0,6,1,10,0
R03741,2025-02-10,447,Home,Prepaid,672,6,0.307,1,6,1,0,0
R05587,2025-02-10,1273,Clothing,Prepaid,272,3,0.271,0,7,1,5,0
R02299,2025-02-10,3847,Clothing,Prepaid,753,5,0.416,0,11,2,20,0
R00412,2025-02-11,1035,Clothing,COD,611,14,0.215,0,9,3,0,0
R02968,2025-02-11,810,Clothing,COD,523,5,0.021,0,7,1,10,0
R03782,2025-02-11,440,Electronics,Prepaid,638,5,0.556,0,3,1,10,0
R01656,2025-02-11,150,Beauty,COD,816,3,0.29,0,10,2,70,1
R05246,2025-02-11,1517,Clothing,Prepaid,920,5,0.257,0,12,1,5,0
R00567,2025-02-11,687,Beauty,COD,403,6,0.251,0,9,4,0,1
R03336,2025-02-11,1022,Electronics,Prepaid,920,7,0.262,0,8,2,5,0
R05351,2025-02-11,2072,Books,COD,635,6,0.009,0,12,2,20,0
R02936,2025-02-11,1458,Electronics,Prepaid,767,3,0.158,0,9,3,0,0
R03702,2025-02-11,501,Home,Prepaid,847,6,0.037,0,1,1,0,0
R04155,2025-02-11,1913,Beauty,Prepaid,626,8,0.354,0,5,1,10,1
R01512,2025-02-11,472,Electronics,Prepaid,754,7,0.107,0,7,1,30,0
R01479,2025-02-11,735,Beauty,COD,587,9,0.2,0,6,4,0,0
R03811,2025-02-11,959,Clothing,Prepaid,469,9,0.116,0,4,3,0,0
R00032,2025-02-11,533,Clothing,Prepaid,445,4,0.133,1,5,2,10,0
R02315,2025-02-11,391,Electronics,COD,619,5,0.17,0,3,3,50,1
R03484,2025-02-11,4456,Home,Prepaid,813,7,0.263,0,4,1,20,0
R01545,2025-02-11,3492,Electronics,COD,5,6,0.273,1,1,4,20,1
R00326,2025-02-11,990,Beauty,Prepaid,325,2,0.017,1,10,2,20,1
R01503,2025-02-11,1776,Home,COD,885,3,0.051,0,10,1,0,0
R03089,2025-02-11,1151,Electronics,COD,884,5,0.256,0,12,2,0,0
R05036,2025-02-11,3144,Beauty,Prepaid,34,5,0.286,0,8,1,5,0
R05416,2025-02-11,769,Beauty,Prepaid,11,7,0.062,0,7,2,5,0
R00078,2025-02-11,455,Home,Prepaid,332,5,0.269,0,5,1,30,0
R04373,2025-02-11,13183,Electronics,COD,608,7,0.28,0,7,2,0,0
R00626,2025-02-12,1609,Home,Prepaid,92,10,0.1,0,11,2,50,0
R02209,2025-02-12,525,Clothing,Prepaid,249,7,0.248,1,11,2,0,0
R05030,2025-02-12,2587,Home,Prepaid,748,6,0.126,0,5,1,0,0
R00637,2025-02-12,2769,Beauty,Prepaid,131,6,0.103,0,11,1,30,0
R00719,2025-02-12,705,Books,Prepaid,507,7,0.216,0,7,1,0,0
R04764,2025-02-12,1018,Clothing,COD,623,7,0.173,0,4,2,5,0
R01609,2025-02-12,416,Clothing,Prepaid,802,7,0.329,1,8,2,20,0
R05305,2025-02-12,830,Beauty,Prepaid,575,8,0.543,0,2,1,30,0
R04706,2025-02-12,1427,Electronics,Prepaid,685,9,0.243,0,2,2,0,0
R02293,2025-02-12,1232,Beauty,COD,672,4,0.178,0,4,1,0,0
R01817,2025-02-12,478,Clothing,Prepaid,440,3,0.485,1,9,2,5,1
R03628,2025-02-12,1574,Home,COD,522,6,0.312,0,4,2,5,0
R04834,2025-02-12,2522,Home,Prepaid,98,5,0.055,0,5,1,10,0
R04964,2025-02-12,814,Home,Prepaid,325,10,0.189,0,6,1,0,0
R01877,2025-02-12,434,Clothing,COD,331,6,0.322,1,4,1,70,1
R03911,2025-02-12,680,Beauty,Prepaid,492,5,0.316,1,1,3,20,0
R05387,2025-02-12,581,Books,Prepaid,904,3,0.137,0,1,2,0,0
R02175,2025-02-12,1598,Clothing,Prepaid,282,6,0.12,0,4,1,0,0
R05216,2025-02-12,655,Clothing,COD,663,6,0.238,0,1,1,0,0
R00566,2025-02-12,238,Beauty,Prepaid,94,8,0.165,0,2,1,0,0
R02882,2025-02-12,1857,Clothing,Prepaid,545,10,0.304,1,11,1,50,1
R00486,2025-02-12,406,Beauty,COD,171,7,0.45,0,5,1,30,0
R00148,2025-02-12,6435,Home,Prepaid,68,5,0.224,0,12,2,70,0
R03435,2025-02-12,1058,Home,Prepaid,655,4,0.177,0,12,1,0,0
R03255,2025-02-12,440,Books,COD,898,6,0.119,0,4,2,30,0
R01386,2025-02-12,605,Books,COD,978,4,0.223,0,6,1,30,0
R01291,2025-02-12,348,Clothing,COD,770,5,0.099,0,6,1,0,0
R05694,2025-02-12,2187,Clothing,COD,556,9,0.491,0,7,1,0,0
R00327,2025-02-12,384,Electronics,Prepaid,815,1,0.141,0,9,1,0,0
R01112,2025-02-12,2123,Beauty,COD,532,7,0.355,1,1,1,5,0
R03210,2025-02-12,561,Beauty,COD,680,12,0.245,0,3,1,0,0
R01288,2025-02-12,532,Clothing,Prepaid,542,5,0.161,0,7,1,30,0
R03110,2025-02-12,846,Home,COD,393,9,0.266,0,2,1,10,0
R00510,2025-02-12,1976,Clothing,COD,563,4,0.032,0,5,2,10,0
R03293,2025-02-13,1620,Books,COD,101,6,0.075,0,11,1,0,0
R02641,2025-02-13,506,Electronics,Prepaid,981,8,0.083,0,4,3,5,0
R01047,2025-02-13,495,Clothing,Prepaid,151,6,0.102,1,9,2,0,0
R02667,2025-02-13,1630,Clothing,Prepaid,970,12,0.231,1,6,1,0,0
R00384,2025-02-13,1657,Electronics,Prepaid,820,4,0.082,1,6,1,0,0
R01251,2025-02-13,317,Electronics,Prepaid,596,5,0.282,1,7,1,50,0
R04240,2025-02-13,314,Beauty,COD,517,12,0.075,1,8,1,10,0
R02967,2025-02-13,294,Beauty,Prepaid,788,10,0.492,0,2,2,20,0
R03745,2025-02-13,1773,Clothing,Prepaid,141,9,0.232,0,11,2,5,0
R05374,2025-02-13,998,Electronics,COD,44,7,0.16,0,9,1,10,0
R00832,2025-02-13,4509,Home,COD,105,7,0.034,1,4,2,0,0
R01542,2025-02-13,276,Clothing,Prepaid,533,10,0.114,0,9,1,30,0
R04200,2025-02-13,711,Home,COD,779,7,0.118,0,2,1,30,0
R03073,2025-02-13,2325,Clothing,COD,578,5,0.545,1,4,2,5,1
R01308,2025-02-13,151,Electronics,COD,553,6,0.461,1,2,2,0,1
R04607,2025-02-13,1605,Beauty,COD,985,6,0.056,1,10,1,10,0
R01402,2025-02-13,293,Beauty,COD,127,7,0.128,0,9,1,10,0
R03372,2025-02-13,606,Clothing,COD,50,6,0.33,0,10,1,0,1
R03094,2025-02-13,566,Home,COD,22,5,0.034,0,10,1,5,0
R03968,2025-02-13,1279,Clothing,COD,801,3,0.233,0,1,1,70,0
R05260,2025-02-13,774,Home,Prepaid,146,8,0.141,0,4,1,0,0
R01506,2025-02-13,5002,Electronics,Prepaid,800,8,0.455,0,3,1,10,0
R00189,2025-02-13,717,Clothing,Prepaid,273,3,0.075,0,9,2,20,0
R05972,2025-02-13,622,Electronics,Prepaid,880,4,0.291,1,10,2,20,0
R02182,2025-02-13,2952,Electronics,COD,139,3,0.433,0,8,2,0,0
R00854,2025-02-13,1417,Electronics,COD,259,3,0.18,0,1,1,20,0
R05573,2025-02-13,1426,Beauty,COD,963,4,0.027,0,5,1,30,0
R01265,2025-02-13,1835,Home,COD,175,3,0.039,0,7,1,5,0
R05273,2025-02-13,1738,Books,Prepaid,407,5,0.289,0,11,1,30,0
R05115,2025-02-13,3091,Clothing,COD,114,3,0.172,0,5,1,10,0
R00097,2025-02-13,579,Clothing,Prepaid,835,3,0.178,0,3,1,10,0
R05103,2025-02-13,1024,Beauty,Prepaid,252,7,0.582,1,11,3,10,1
R00593,2025-02-13,557,Beauty,Prepaid,34,6,0.113,0,2,3,0,0
R03084,2025-02-13,664,Clothing,Prepaid,155,4,0.237,0,2,1,10,0
R01563,2025-02-14,2906,Clothing,Prepaid,968,8,0.108,0,12,1,30,0
R04499,2025-02-14,3624,Home,COD,611,1,0.456,0,2,1,10,1
R05328,2025-02-14,1437,Home,COD,130,6,0.33,0,9,2,0,0
R03482,2025-02-14,962,Electronics,Prepaid,64,5,0.282,0,11,2,0,0
R00119,2025-02-14,1203,Clothing,Prepaid,84,7,0.193,0,3,2,0,0
R03061,2025-02-14,663,Home,COD,673,6,0.254,0,4,1,0,0
R05918,2025-02-14,804,Clothing,COD,536,9,0.205,0,4,1,30,0
R01124,2025-02-14,6551,Electronics,COD,177,6,0.14,0,9,1,5,0
R02253,2025-02-14,689,Clothing,COD,299,8,0.477,0,6,2,30,1
R04048,2025-02-14,2440,Clothing,Prepaid,338,7,0.319,0,8,1,10,0
R01786,2025-02-14,950,Beauty,Prepaid,930,6,0.05,0,8,2,5,0
R05655,2025-02-14,958,Electronics,COD,33,5,0.226,1,8,2,5,0
R00857,2025-02-14,1669,Beauty,Prepaid,936,5,0.112,0,5,1,70,0
R01515,2025-02-14,2893,Clothing,Prepaid,303,5,0.05,0,4,2,10,0
R00925,2025-02-14,1321,Clothing,COD,913,5,0.337,0,7,2,5,0
R01709,2025-02-14,1747,Clothing,Prepaid,60,7,0.188,0,5,2,20,0
R03570,2025-02-14,747,Beauty,Prepaid,775,9,0.209,0,4,3,0,0
R01107,2025-02-14,2891,Home,COD,409,2,0.139,0,8,3,5,0
R03863,2025-02-14,1761,Clothing,COD,415,6,0.316,1,5,3,5,1
R03278,2025-02-14,1750,Home,Prepaid,637,4,0.354,0,11,1,5,0
R04812,2025-02-14,368,Home,Prepaid,141,9,0.092,0,8,2,5,0
R03333,2025-02-14,960,Electronics,Prepaid,643,6,0.037,1,7,2,0,0
R05878,2025-02-14,150,Home,Prepaid,628,8,0.045,0,9,2,10,0
R01013,2025-02-14,367,Books,COD,871,7,0.116,0,11,1,5,0
R02751,2025-02-14,1091,Clothing,Prepaid,69,2,0.115,0,12,1,0,0
R03386,2025-02-14,150,Beauty,COD,530,7,0.45,0,4,2,30,0
R02487,2025-02-14,7209,Beauty,Prepaid,502,8,0.052,0,7,2,10,0
R05127,2025-02-14,1947,Electronics,COD,331,6,0.549,0,12,2,50,1
R01906,2025-02-14,511,Home,COD,112,4,0.332,1,11,3,0,1
